transaction_id,transaction_date,observed_through_date,transaction_amt,product_cd,card_type,card_category,days_to_report_or_censoring,reported_fraud,_true_is_fraud
3190049,2018-01-23,2018-04-17,58.95,W,visa,debit,84.0,0,0
3134791,2018-01-05,2018-04-17,114.95,W,mastercard,debit,102.0,0,0
3389551,2018-03-28,2018-04-17,82.95,W,visa,debit,20.0,0,0
3238773,2018-02-08,2018-04-17,117.0,W,mastercard,credit,68.0,0,0
3427575,2018-04-09,2018-04-17,261.95,W,visa,debit,8.0,0,0
2989894,2017-12-02,2018-04-17,100.0,W,mastercard,debit,136.0,0,0
3034617,2017-12-14,2018-04-17,17.053,C,mastercard,credit,124.0,0,0
3016742,2017-12-09,2018-04-17,47.95,W,visa,debit,129.0,0,0
3324306,2018-03-06,2018-04-17,100.0,W,visa,debit,42.0,0,0
3026551,2017-12-12,2018-04-17,107.95,W,visa,debit,126.0,0,0
3212048,2018-01-31,2018-04-17,29.0,W,visa,credit,76.0,0,0
3064037,2017-12-20,2018-04-17,30.95,W,visa,debit,118.0,0,0
3292267,2018-02-26,2018-04-17,57.95,W,mastercard,debit,50.0,0,0
3323220,2018-03-06,2018-04-17,108.5,W,mastercard,credit,42.0,0,0
3093175,2017-12-25,2018-04-17,20.0,S,visa,debit,113.0,0,0
2991891,2017-12-02,2018-04-17,59.0,W,visa,debit,136.0,0,0
3295140,2018-02-27,2018-04-17,7.009,C,mastercard,debit,49.0,0,0
3225827,2018-02-04,2018-04-17,112.99,W,visa,debit,72.0,0,0
3376636,2018-03-24,2018-04-17,57.95,W,visa,debit,24.0,0,0
3387958,2018-03-27,2018-04-17,59.0,W,visa,debit,21.0,0,0
3251819,2018-02-13,2018-04-17,226.0,W,visa,debit,63.0,0,0
3031798,2017-12-13,2018-04-17,554.0,W,visa,debit,125.0,0,0
3003892,2017-12-06,2018-04-17,15.0,W,mastercard,debit,132.0,0,0
3226324,2018-02-04,2018-04-17,21.63,C,mastercard,debit,72.0,0,0
3031328,2017-12-13,2018-04-17,50.0,H,visa,credit,125.0,0,0
3084115,2017-12-23,2018-04-17,107.95,W,visa,debit,115.0,0,0
3266508,2018-02-17,2018-04-17,209.95,W,visa,debit,59.0,0,0
3243192,2018-02-09,2018-04-17,117.0,W,mastercard,credit,67.0,0,0
3259945,2018-02-15,2018-04-17,107.95,W,visa,debit,61.0,0,0
3274146,2018-02-20,2018-04-17,115.0,W,visa,debit,56.0,0,0
3161256,2018-01-13,2018-04-17,222.0,W,visa,credit,94.0,0,0
3196583,2018-01-25,2018-04-17,117.0,W,mastercard,credit,82.0,0,0
3364734,2018-03-20,2018-04-17,35.95,W,mastercard,credit,28.0,0,0
3336885,2018-03-10,2018-04-17,122.0,W,visa,debit,38.0,0,0
3036003,2017-12-14,2018-04-17,50.0,H,visa,credit,124.0,0,0
3236018,2018-02-07,2018-04-17,117.0,W,visa,debit,69.0,0,0
3166851,2018-01-15,2018-04-17,317.5,W,visa,debit,92.0,0,0
3017875,2017-12-09,2018-04-17,200.0,R,visa,debit,129.0,0,0
3026898,2017-12-12,2018-04-17,20.0,S,visa,debit,126.0,0,0
3253115,2018-02-13,2018-04-17,59.0,W,visa,debit,63.0,0,0
3403612,2018-04-01,2018-04-17,79.15,C,visa,debit,16.0,0,0
3270858,2018-02-19,2018-04-17,39.0,W,mastercard,debit,57.0,0,0
2996955,2017-12-04,2018-04-17,50.0,W,visa,credit,134.0,0,0
3419623,2018-04-06,2018-04-17,117.0,W,mastercard,credit,11.0,0,0
3168717,2018-01-16,2018-04-17,262.51,W,visa,credit,91.0,0,0
3048792,2017-12-17,2018-04-17,141.0,W,visa,debit,121.0,0,0
3296741,2018-02-28,2018-04-17,67.95,W,visa,debit,48.0,0,0
3199344,2018-01-26,2018-04-17,226.0,W,visa,debit,81.0,0,0
3345261,2018-03-13,2018-04-17,49.0,W,visa,credit,35.0,0,0
3392567,2018-03-29,2018-04-17,682.87,W,mastercard,credit,19.0,0,0
3267694,2018-02-18,2018-04-17,29.0,W,visa,debit,58.0,0,0
3139305,2018-01-06,2018-04-17,117.0,W,visa,debit,101.0,0,0
3308555,2018-03-03,2018-04-17,92.95,W,visa,debit,45.0,0,0
3401551,2018-04-01,2018-04-17,125.0,R,visa,credit,16.0,0,0
3253097,2018-02-13,2018-04-17,25.95,W,mastercard,debit,63.0,0,0
3272441,2018-02-20,2018-04-17,159.95,W,mastercard,debit,56.0,0,0
3415158,2018-04-05,2018-04-17,445.0,W,visa,credit,12.0,0,0
3312906,2018-03-03,2018-04-17,146.0,W,visa,debit,45.0,0,0
3391575,2018-03-29,2018-04-17,117.0,W,visa,credit,19.0,0,0
3226420,2018-02-04,2018-04-17,52.95,W,visa,debit,72.0,0,0
3050650,2017-12-17,2018-04-17,107.95,W,visa,debit,121.0,0,0
3136074,2018-01-05,2018-04-17,57.95,W,mastercard,credit,102.0,0,0
3373164,2018-03-22,2018-04-17,59.0,W,visa,debit,26.0,0,0
3046476,2017-12-16,2018-04-17,149.95,W,visa,debit,122.0,0,0
3422326,2018-04-07,2018-04-17,59.0,W,visa,debit,10.0,0,0
3004709,2017-12-06,2018-04-17,171.0,W,visa,debit,132.0,0,0
3199733,2018-01-27,2018-04-17,107.95,W,mastercard,credit,80.0,0,0
3311210,2018-03-03,2018-04-17,26.5,W,mastercard,credit,45.0,0,0
3049330,2017-12-17,2018-04-17,34.5,W,visa,credit,121.0,0,0
3358288,2018-03-17,2018-04-17,36.071,C,mastercard,debit,31.0,0,0
3131459,2018-01-04,2018-04-17,57.95,W,mastercard,debit,103.0,0,0
2992482,2017-12-03,2018-04-17,85.95,W,visa,debit,135.0,0,0
3299461,2018-02-28,2018-04-17,34.0,W,visa,debit,48.0,0,0
3231855,2018-02-06,2018-04-17,60.0,S,visa,debit,70.0,0,0
3425619,2018-04-08,2018-04-17,35.95,W,visa,debit,9.0,0,0
3099632,2017-12-26,2018-04-17,50.0,H,visa,credit,112.0,0,0
3252096,2018-02-13,2018-04-17,100.0,W,mastercard,debit,63.0,0,0
3245826,2018-02-10,2018-04-17,77.95,W,visa,debit,66.0,0,0
2988727,2017-12-02,2018-04-17,50.0,W,mastercard,debit,136.0,0,0
3089457,2017-12-24,2018-04-17,125.0,R,american express,credit,114.0,0,0
3233989,2018-02-06,2018-04-17,59.0,W,visa,debit,70.0,0,0
3367296,2018-03-21,2018-04-17,159.95,W,visa,debit,27.0,0,0
3416179,2018-04-05,2018-04-17,59.0,W,mastercard,debit,12.0,0,0
3098579,2017-12-26,2018-04-17,25.0,H,visa,debit,112.0,0,0
3229911,2018-02-05,2018-04-17,117.0,W,visa,credit,71.0,0,0
3029032,2017-12-12,2018-04-17,100.0,H,mastercard,credit,126.0,0,0
3093916,2017-12-25,2018-04-17,100.0,R,mastercard,credit,113.0,0,0
3376000,2018-03-23,2018-04-17,30.95,W,visa,credit,25.0,0,0
3071470,2017-12-21,2018-04-17,150.0,R,discover,credit,117.0,0,0
3101240,2017-12-26,2018-04-17,76.898,C,visa,debit,112.0,0,0
2996146,2017-12-04,2018-04-17,39.0,W,mastercard,debit,134.0,0,0
3296364,2018-02-28,2018-04-17,159.95,W,visa,credit,48.0,0,0
3352143,2018-03-15,2018-04-17,250.0,R,american express,credit,33.0,0,0
3056069,2017-12-18,2018-04-17,50.0,H,visa,credit,120.0,0,0
3080198,2017-12-23,2018-04-17,58.95,W,visa,debit,115.0,0,0
3363945,2018-03-19,2018-04-17,200.0,W,mastercard,debit,29.0,0,0
3160307,2018-01-13,2018-04-17,108.5,W,visa,debit,94.0,0,0
3239742,2018-02-08,2018-04-17,335.0,W,visa,debit,68.0,0,0
3337805,2018-03-11,2018-04-17,35.95,W,mastercard,debit,37.0,0,0
3292478,2018-02-26,2018-04-17,92.95,W,mastercard,debit,50.0,0,0
2992273,2017-12-03,2018-04-17,57.95,W,mastercard,debit,135.0,0,0
3272367,2018-02-19,2018-04-17,167.0,W,visa,debit,57.0,0,0
3287118,2018-02-24,2018-04-17,171.0,W,visa,debit,52.0,0,0
3324224,2018-03-06,2018-04-17,117.0,W,visa,debit,42.0,0,0
3049334,2017-12-17,2018-04-17,317.5,W,visa,debit,121.0,0,0
3206545,2018-01-29,2018-04-17,50.0,W,visa,debit,78.0,0,0
3129673,2018-01-03,2018-04-17,445.0,W,visa,debit,104.0,0,0
3063694,2017-12-20,2018-04-17,57.95,W,discover,credit,118.0,0,0
3274719,2018-02-20,2018-04-17,200.0,R,mastercard,credit,56.0,0,0
3048151,2017-12-17,2018-04-17,59.0,W,visa,debit,121.0,0,0
2992201,2017-12-03,2018-04-17,87.0,W,visa,debit,135.0,0,0
3082366,2017-12-23,2018-04-17,92.0,W,mastercard,debit,115.0,0,0
3345805,2018-03-13,2018-04-17,57.95,W,visa,debit,35.0,0,0
3428988,2018-04-09,2018-04-17,436.95,W,discover,credit,8.0,0,0
3357400,2018-03-17,2018-04-17,59.0,W,visa,debit,31.0,0,0
3208362,2018-01-30,2018-04-17,92.0,W,mastercard,debit,77.0,0,0
3187230,2018-01-22,2018-04-17,46.5,W,mastercard,debit,85.0,0,0
3334700,2018-03-10,2018-04-17,196.99,W,mastercard,debit,38.0,0,0
3298591,2018-02-28,2018-04-17,122.95,W,mastercard,credit,48.0,0,0
3061687,2017-12-19,2018-04-17,107.95,W,visa,debit,119.0,0,0
3251896,2018-02-13,2018-04-17,59.0,W,mastercard,debit,63.0,0,0
3073973,2017-12-22,2018-04-17,96.078,C,visa,debit,116.0,0,0
3398625,2018-03-31,2018-04-17,335.0,W,visa,debit,17.0,0,0
3146225,2018-01-08,2018-04-17,77.0,W,visa,debit,99.0,0,0
3238303,2018-02-08,2018-04-17,445.0,W,visa,debit,68.0,0,0
3077592,2017-12-22,2018-04-17,226.0,W,visa,credit,116.0,0,0
3407837,2018-04-03,2018-04-17,107.95,W,visa,debit,14.0,0,0
3117456,2017-12-30,2018-04-17,335.0,W,mastercard,credit,108.0,0,0
3420518,2018-04-06,2018-04-17,226.0,W,visa,debit,11.0,0,0
3416575,2018-04-05,2018-04-17,54.225,C,visa,debit,12.0,0,0
3235833,2018-02-07,2018-04-17,77.0,W,mastercard,debit,69.0,0,0
3219663,2018-02-02,2018-04-17,77.0,W,visa,debit,74.0,0,0
3208448,2018-01-30,2018-04-17,105.95,W,mastercard,debit,77.0,0,0
3143893,2018-01-07,2018-04-17,26.701,C,mastercard,debit,100.0,0,0
3127218,2018-01-03,2018-04-17,100.0,R,american express,credit,104.0,0,0
3016823,2017-12-09,2018-04-17,26.95,W,visa,debit,129.0,0,0
3444265,2018-04-15,2018-04-17,21.641,C,visa,debit,2.0,0,0
3426882,2018-04-08,2018-04-17,54.99,W,mastercard,debit,9.0,0,0
3243386,2018-02-09,2018-04-17,15.95,W,visa,debit,67.0,0,0
3266144,2018-02-17,2018-04-17,226.0,W,mastercard,debit,59.0,0,0
3136483,2018-01-05,2018-04-17,107.95,W,visa,debit,102.0,0,0
3411758,2018-04-04,2018-04-17,42.95,W,visa,debit,13.0,0,0
3417251,2018-04-05,2018-04-17,209.95,W,visa,credit,12.0,0,0
3051207,2017-12-17,2018-04-17,75.0,H,mastercard,credit,121.0,0,0
3294675,2018-02-27,2018-04-17,77.0,W,visa,credit,49.0,0,0
2992093,2017-12-02,2018-04-17,34.0,W,visa,debit,136.0,0,0
3162043,2018-01-13,2018-04-17,7.579,C,visa,credit,94.0,0,0
3214452,2018-02-01,2018-04-17,100.0,H,visa,debit,53.3,1,1
3406222,2018-04-02,2018-04-17,57.95,W,visa,debit,15.0,0,0
3003729,2017-12-06,2018-04-17,50.0,H,visa,credit,132.0,0,0
3384692,2018-03-26,2018-04-17,49.0,W,visa,debit,22.0,0,0
3055660,2017-12-18,2018-04-17,6.297,C,visa,credit,120.0,0,0
3115979,2017-12-30,2018-04-17,39.0,W,visa,credit,108.0,0,0
3044447,2017-12-16,2018-04-17,50.0,H,mastercard,credit,122.0,0,0
3025679,2017-12-11,2018-04-17,92.0,W,visa,debit,127.0,0,0
3080091,2017-12-23,2018-04-17,100.0,H,visa,debit,115.0,0,0
3435925,2018-04-12,2018-04-17,265.0,W,visa,debit,5.0,0,0
3394656,2018-03-30,2018-04-17,35.95,W,visa,debit,18.0,0,0
3118056,2017-12-31,2018-04-17,117.0,W,visa,debit,107.0,0,0
3292029,2018-02-26,2018-04-17,29.0,W,visa,debit,50.0,0,0
3270592,2018-02-19,2018-04-17,59.0,W,visa,debit,57.0,0,0
3291853,2018-02-26,2018-04-17,205.47,W,visa,debit,50.0,0,0
3028891,2017-12-12,2018-04-17,117.0,W,mastercard,debit,126.0,0,0
3261769,2018-02-16,2018-04-17,36.917,C,visa,debit,60.0,0,0
3288287,2018-02-25,2018-04-17,107.95,W,mastercard,debit,51.0,0,0
3129481,2018-01-03,2018-04-17,134.95,W,visa,debit,104.0,0,0
3359824,2018-03-18,2018-04-17,117.0,W,visa,debit,30.0,0,0
3416549,2018-04-05,2018-04-17,57.95,W,visa,debit,12.0,0,0
3241108,2018-02-09,2018-04-17,29.0,W,visa,debit,67.0,0,0
3341766,2018-03-12,2018-04-17,54.13,W,mastercard,debit,36.0,0,0
3218833,2018-02-02,2018-04-17,100.0,R,visa,credit,74.0,0,0
3149863,2018-01-09,2018-04-17,37.662,C,visa,credit,98.0,0,0
3411011,2018-04-04,2018-04-17,200.0,H,american express,credit,13.0,0,0
3131451,2018-01-04,2018-04-17,159.95,W,visa,debit,103.0,0,0
3408776,2018-04-03,2018-04-17,39.95,W,visa,debit,14.0,0,0
3020456,2017-12-10,2018-04-17,378.56,W,visa,credit,128.0,0,0
3387107,2018-03-27,2018-04-17,87.0,W,visa,debit,21.0,0,0
3009808,2017-12-07,2018-04-17,250.0,R,visa,credit,131.0,0,0
3007413,2017-12-07,2018-04-17,5.0,S,visa,debit,131.0,0,0
3030786,2017-12-13,2018-04-17,58.95,W,visa,debit,125.0,0,0
3062323,2017-12-20,2018-04-17,25.0,H,mastercard,debit,118.0,0,0
3345136,2018-03-13,2018-04-17,37.702,C,visa,debit,35.0,0,1
3084637,2017-12-23,2018-04-17,250.0,R,visa,debit,115.0,0,0
3063823,2017-12-20,2018-04-17,68.5,W,visa,debit,118.0,0,0
3391292,2018-03-29,2018-04-17,25.95,W,visa,debit,19.0,0,0
3272536,2018-02-20,2018-04-17,36.95,W,visa,debit,56.0,0,0
3064762,2017-12-20,2018-04-17,125.0,R,visa,credit,118.0,0,0
3278512,2018-02-22,2018-04-17,56.5,W,visa,debit,54.0,0,0
3220255,2018-02-02,2018-04-17,117.0,W,visa,debit,19.6,1,1
3290616,2018-02-25,2018-04-17,25.0,H,visa,credit,51.0,0,0
3350793,2018-03-15,2018-04-17,117.0,W,visa,credit,33.0,0,0
3234124,2018-02-06,2018-04-17,117.0,W,visa,debit,70.0,0,0
2987528,2017-12-02,2018-04-17,100.0,H,visa,credit,136.0,0,0
3007255,2017-12-07,2018-04-17,910.35,W,visa,credit,131.0,0,0
3138458,2018-01-06,2018-04-17,35.95,W,mastercard,debit,101.0,0,0
3450075,2018-04-17,2018-04-17,54.5,W,mastercard,debit,0.0,0,0
3080084,2017-12-23,2018-04-17,50.0,R,visa,debit,115.0,0,0
3078319,2017-12-22,2018-04-17,15.0,H,mastercard,credit,116.0,0,0
3232578,2018-02-06,2018-04-17,214.0,W,visa,debit,70.0,0,0
3433491,2018-04-11,2018-04-17,37.902,C,mastercard,debit,6.0,0,0
3005918,2017-12-06,2018-04-17,50.0,H,mastercard,credit,132.0,0,0
3247715,2018-02-11,2018-04-17,59.0,W,visa,credit,65.0,0,0
3250453,2018-02-12,2018-04-17,63.95,W,mastercard,debit,64.0,0,0
3128454,2018-01-03,2018-04-17,159.95,W,visa,debit,104.0,0,0
3198281,2018-01-26,2018-04-17,226.0,W,mastercard,debit,81.0,0,0
3403577,2018-04-01,2018-04-17,188.0,W,visa,debit,16.0,0,0
3165403,2018-01-14,2018-04-17,85.118,C,visa,debit,93.0,0,0
3211256,2018-01-31,2018-04-17,108.95,W,visa,debit,76.0,0,0
3049066,2017-12-17,2018-04-17,44.0,W,visa,debit,121.0,0,0
3377017,2018-03-24,2018-04-17,26.101,C,visa,debit,6.1,1,1
3164481,2018-01-14,2018-04-17,160.5,W,visa,debit,93.0,0,0
3444188,2018-04-15,2018-04-17,100.0,R,visa,credit,2.0,0,0
3022760,2017-12-11,2018-04-17,54.47,W,visa,debit,127.0,0,0
3122545,2018-01-01,2018-04-17,159.95,W,visa,debit,106.0,0,0
3065391,2017-12-20,2018-04-17,135.0,W,visa,debit,118.0,0,0
3061901,2017-12-20,2018-04-17,186.0,W,visa,debit,118.0,0,0
3377162,2018-03-24,2018-04-17,117.0,W,visa,debit,24.0,0,0
3210089,2018-01-30,2018-04-17,34.0,W,visa,debit,77.0,0,0
3041451,2017-12-15,2018-04-17,52.5,W,visa,debit,123.0,0,0
3187222,2018-01-22,2018-04-17,117.0,W,discover,credit,85.0,0,0
3151384,2018-01-10,2018-04-17,59.0,W,mastercard,credit,97.0,0,0
3258165,2018-02-15,2018-04-17,311.95,W,mastercard,debit,61.0,0,0
3160568,2018-01-13,2018-04-17,50.0,R,visa,credit,94.0,0,0
3145913,2018-01-08,2018-04-17,117.0,W,mastercard,credit,99.0,0,0
3098867,2017-12-26,2018-04-17,100.0,R,visa,credit,112.0,0,0
3005025,2017-12-06,2018-04-17,50.0,W,visa,debit,132.0,0,0
3283767,2018-02-23,2018-04-17,25.497,C,visa,debit,53.0,0,0
3175208,2018-01-18,2018-04-17,59.95,W,visa,debit,89.0,0,0
3211615,2018-01-31,2018-04-17,34.439,C,visa,credit,10.9,1,1
3132824,2018-01-04,2018-04-17,49.0,W,visa,debit,103.0,0,0
3375167,2018-03-23,2018-04-17,171.0,W,mastercard,debit,25.0,0,0
3194751,2018-01-25,2018-04-17,77.0,W,visa,debit,82.0,0,0
3230025,2018-02-05,2018-04-17,34.077,C,mastercard,credit,71.0,0,0
3390660,2018-03-28,2018-04-17,77.0,W,mastercard,debit,20.0,0,0
3045778,2017-12-16,2018-04-17,50.0,H,visa,debit,122.0,0,0
3409133,2018-04-03,2018-04-17,226.0,W,mastercard,debit,14.0,0,0
3064192,2017-12-20,2018-04-17,50.0,H,visa,debit,118.0,0,0
3189622,2018-01-23,2018-04-17,210.95,W,visa,debit,84.0,0,0
3280355,2018-02-22,2018-04-17,87.0,W,visa,debit,54.0,0,0
3018760,2017-12-10,2018-04-17,28.334,C,mastercard,debit,128.0,0,0
3382211,2018-03-25,2018-04-17,117.0,W,visa,debit,23.0,0,0
3375645,2018-03-23,2018-04-17,16.95,W,visa,debit,25.0,0,0
3290001,2018-02-25,2018-04-17,100.0,R,visa,debit,51.0,0,0
3016981,2017-12-09,2018-04-17,100.0,H,mastercard,credit,129.0,0,0
3373313,2018-03-23,2018-04-17,29.0,W,visa,debit,25.0,0,0
3030752,2017-12-13,2018-04-17,100.0,H,visa,credit,125.0,0,0
3028251,2017-12-12,2018-04-17,36.5,W,visa,debit,126.0,0,0
3219761,2018-02-02,2018-04-17,39.0,W,visa,debit,74.0,0,0
3165195,2018-01-14,2018-04-17,125.0,R,mastercard,debit,93.0,0,0
3207481,2018-01-29,2018-04-17,266.95,W,visa,debit,78.0,0,0
3226905,2018-02-04,2018-04-17,59.0,W,visa,credit,72.0,0,0
3145135,2018-01-08,2018-04-17,57.95,W,mastercard,debit,99.0,0,0
3056510,2017-12-19,2018-04-17,108.95,W,visa,debit,119.0,0,0
3248698,2018-02-11,2018-04-17,59.0,W,visa,debit,65.0,0,0
3386688,2018-03-27,2018-04-17,82.95,W,mastercard,debit,21.0,0,0
3345226,2018-03-13,2018-04-17,47.007,C,mastercard,debit,35.0,0,0
3133229,2018-01-04,2018-04-17,12.0,S,mastercard,debit,103.0,0,0
3309701,2018-03-03,2018-04-17,77.0,W,visa,debit,45.0,0,0
3280616,2018-02-22,2018-04-17,39.95,W,visa,debit,54.0,0,0
3166955,2018-01-15,2018-04-17,24.836,C,visa,debit,92.0,0,0
3220577,2018-02-02,2018-04-17,209.95,W,mastercard,debit,74.0,0,0
3060667,2017-12-19,2018-04-17,97.0,W,visa,debit,5.2,1,1
3068341,2017-12-21,2018-04-17,54.336,C,mastercard,debit,117.0,0,0
3441186,2018-04-14,2018-04-17,46.5,W,visa,debit,3.0,0,0
3215442,2018-02-01,2018-04-17,1371.03,W,mastercard,debit,75.0,0,0
3253717,2018-02-13,2018-04-17,77.0,W,mastercard,debit,23.1,1,1
3187827,2018-01-22,2018-04-17,72.0,W,mastercard,debit,85.0,0,0
3031880,2017-12-13,2018-04-17,107.95,W,visa,debit,125.0,0,0
3219939,2018-02-02,2018-04-17,107.95,W,mastercard,debit,74.0,0,0
3339609,2018-03-11,2018-04-17,92.0,W,visa,debit,37.0,0,0
3174799,2018-01-18,2018-04-17,48.95,W,visa,debit,89.0,0,0
3401334,2018-03-31,2018-04-17,374.95,W,mastercard,debit,17.0,0,0
3283792,2018-02-23,2018-04-17,47.95,W,visa,debit,53.0,0,0
3359925,2018-03-18,2018-04-17,117.0,W,mastercard,debit,30.0,0,0
3186185,2018-01-22,2018-04-17,48.739,C,visa,debit,85.0,0,0
3365415,2018-03-20,2018-04-17,103.97,W,mastercard,debit,28.0,0,0
3403539,2018-04-01,2018-04-17,335.0,W,visa,debit,16.0,0,0
3175602,2018-01-18,2018-04-17,49.0,W,visa,debit,89.0,0,0
3171848,2018-01-17,2018-04-17,737.0,W,discover,credit,90.0,0,0
3316865,2018-03-04,2018-04-17,50.0,R,visa,credit,44.0,0,0
3158069,2018-01-12,2018-04-17,200.0,R,visa,credit,95.0,0,0
3098419,2017-12-26,2018-04-17,50.0,H,mastercard,credit,112.0,0,0
3034039,2017-12-13,2018-04-17,50.0,H,visa,credit,125.0,0,0
3264100,2018-02-16,2018-04-17,117.0,W,visa,credit,60.0,0,0
3290069,2018-02-25,2018-04-17,59.0,W,mastercard,debit,51.0,0,0
3034331,2017-12-13,2018-04-17,844.95,W,visa,debit,125.0,0,0
3409612,2018-04-03,2018-04-17,226.0,W,visa,debit,14.0,0,0
3199223,2018-01-26,2018-04-17,49.0,W,visa,debit,81.0,0,0
3182688,2018-01-20,2018-04-17,34.0,W,visa,debit,87.0,0,0
3363336,2018-03-19,2018-04-17,25.95,W,mastercard,debit,29.0,0,0
3341046,2018-03-12,2018-04-17,269.78,W,discover,credit,36.0,0,0
3216428,2018-02-01,2018-04-17,59.0,W,visa,debit,75.0,0,0
3100974,2017-12-26,2018-04-17,75.0,R,american express,credit,112.0,0,0
3309781,2018-03-03,2018-04-17,262.95,W,visa,debit,45.0,0,0
3155859,2018-01-11,2018-04-17,150.0,R,mastercard,debit,96.0,0,0
3021238,2017-12-10,2018-04-17,50.0,H,visa,credit,128.0,0,0
3225127,2018-02-03,2018-04-17,209.95,W,mastercard,debit,73.0,0,0
3319623,2018-03-05,2018-04-17,59.0,W,visa,debit,43.0,0,0
3396374,2018-03-30,2018-04-17,43.502,C,mastercard,debit,18.0,0,0
3298684,2018-02-28,2018-04-17,29.0,W,mastercard,credit,15.6,1,1
3175676,2018-01-18,2018-04-17,58.97,W,visa,debit,89.0,0,0
3362824,2018-03-19,2018-04-17,47.95,W,mastercard,debit,29.0,0,0
3283535,2018-02-23,2018-04-17,26.0,W,visa,debit,53.0,0,0
3114638,2017-12-30,2018-04-17,38.012,C,mastercard,debit,108.0,0,0
3378294,2018-03-24,2018-04-17,300.0,R,visa,credit,24.0,0,0
3230424,2018-02-05,2018-04-17,47.95,W,visa,debit,71.0,0,0
3106010,2017-12-27,2018-04-17,311.95,W,visa,credit,111.0,0,0
3312057,2018-03-03,2018-04-17,117.0,W,visa,debit,45.0,0,0
3158583,2018-01-12,2018-04-17,108.5,W,visa,debit,95.0,0,0
3201807,2018-01-27,2018-04-17,59.0,W,mastercard,debit,80.0,0,0
3205673,2018-01-29,2018-04-17,226.0,W,visa,debit,78.0,0,0
3272659,2018-02-20,2018-04-17,117.0,W,visa,debit,56.0,0,0
3219559,2018-02-02,2018-04-17,39.0,W,mastercard,debit,74.0,0,0
3035347,2017-12-14,2018-04-17,42.0,W,mastercard,credit,124.0,0,0
3390605,2018-03-28,2018-04-17,59.0,W,discover,credit,20.0,0,0
3006244,2017-12-06,2018-04-17,107.95,W,visa,credit,132.0,0,0
3222431,2018-02-03,2018-04-17,295.0,W,visa,debit,73.0,0,0
3292047,2018-02-26,2018-04-17,171.0,W,visa,debit,50.0,0,0
3359873,2018-03-18,2018-04-17,57.95,W,mastercard,debit,30.0,0,0
3449895,2018-04-17,2018-04-17,117.0,W,visa,debit,0.0,0,0
3391998,2018-03-29,2018-04-17,30.0,S,mastercard,credit,19.0,0,0
3259728,2018-02-15,2018-04-17,49.0,W,mastercard,debit,61.0,0,0
3122695,2018-01-01,2018-04-17,30.95,W,visa,debit,106.0,0,0
3312854,2018-03-03,2018-04-17,11.48,C,visa,credit,45.0,0,0
3053312,2017-12-18,2018-04-17,150.0,R,mastercard,debit,120.0,0,0
3075095,2017-12-22,2018-04-17,150.0,R,visa,credit,116.0,0,0
3435459,2018-04-12,2018-04-17,102.95,W,visa,debit,5.0,0,0
3029824,2017-12-12,2018-04-17,31.0,W,visa,debit,126.0,0,0
3441775,2018-04-14,2018-04-17,105.831,C,mastercard,debit,3.0,0,0
3316184,2018-03-04,2018-04-17,113.95,W,visa,debit,44.0,0,0
3293079,2018-02-26,2018-04-17,300.0,R,mastercard,credit,50.0,0,0
3063317,2017-12-20,2018-04-17,24.603,C,visa,debit,118.0,0,0
3191496,2018-01-24,2018-04-17,47.95,W,mastercard,debit,83.0,0,0
3285515,2018-02-24,2018-04-17,109.0,W,visa,debit,52.0,0,0
3324986,2018-03-07,2018-04-17,13.716,C,visa,credit,41.0,0,0
3367441,2018-03-21,2018-04-17,21.95,W,visa,credit,27.0,0,0
3196372,2018-01-25,2018-04-17,87.95,W,mastercard,debit,82.0,0,0
3039128,2017-12-15,2018-04-17,54.47,W,visa,credit,123.0,0,0
3046877,2017-12-16,2018-04-17,161.0,W,mastercard,debit,122.0,0,0
3096055,2017-12-25,2018-04-17,400.0,R,american express,credit,113.0,0,0
3063221,2017-12-20,2018-04-17,97.0,W,visa,debit,118.0,0,0
3197663,2018-01-26,2018-04-17,79.0,W,visa,debit,81.0,0,0
3053853,2017-12-18,2018-04-17,59.95,W,visa,debit,120.0,0,0
3014001,2017-12-08,2018-04-17,29.5,W,visa,debit,130.0,0,0
3294127,2018-02-27,2018-04-17,1104.0,W,visa,debit,49.0,0,0
3173820,2018-01-18,2018-04-17,33.697,C,mastercard,debit,89.0,0,0
3437601,2018-04-12,2018-04-17,117.0,W,visa,debit,5.0,0,0
3253911,2018-02-13,2018-04-17,25.95,W,visa,debit,63.0,0,0
3198164,2018-01-26,2018-04-17,29.0,W,mastercard,debit,81.0,0,0
3322915,2018-03-06,2018-04-17,83.5,W,visa,debit,42.0,0,0
3365863,2018-03-20,2018-04-17,226.0,W,visa,debit,28.0,0,0
3062518,2017-12-20,2018-04-17,125.0,R,visa,debit,118.0,0,0
3166100,2018-01-15,2018-04-17,35.95,W,visa,debit,92.0,0,0
3142947,2018-01-07,2018-04-17,117.0,W,mastercard,debit,100.0,0,0
3413111,2018-04-04,2018-04-17,213.0,W,visa,debit,13.0,0,0
3113010,2017-12-29,2018-04-17,249.95,W,visa,credit,109.0,0,0
3447750,2018-04-16,2018-04-17,1601.0,W,visa,debit,1.0,0,0
3024527,2017-12-11,2018-04-17,117.0,W,visa,debit,127.0,0,0
3208551,2018-01-30,2018-04-17,57.95,W,visa,debit,77.0,0,0
3403385,2018-04-01,2018-04-17,34.0,W,visa,debit,16.0,0,0
3069685,2017-12-21,2018-04-17,129.95,W,visa,debit,117.0,0,0
